  95    0.333803E+01    0.323798E+01    0.935674E-01    0.591504E-02    0.837232E-03    0.495226E-05    0.887256E-02   -0.492645E-02    0.599347E+04
  96    0.355088E+01    0.344445E+01    0.952229E-01    0.559195E-02    0.655354E-03    0.366471E-05    0.838792E-02   -0.501016E-02    0.696723E+04
  97    0.377730E+01    0.366409E+01    0.967781E-01    0.528274E-02    0.511450E-03    0.270186E-05    0.792411E-02   -0.510088E-02    0.811426E+04
  98    0.401816E+01    0.389773E+01    0.982349E-01    0.498734E-02    0.397991E-03    0.198491E-05    0.748100E-02   -0.518676E-02    0.946693E+04
  99    0.427437E+01    0.414627E+01    0.995957E-01    0.470559E-02    0.308837E-03    0.145326E-05    0.705838E-02   -0.527059E-02    0.110639E+05
 100    0.454693E+01    0.441065E+01    0.100863E+00    0.443728E-02    0.239010E-03    0.106055E-05    0.665592E-02   -0.535234E-02    0.129513E+05
 101    0.483686E+01    0.469190E+01    0.102041E+00    0.418213E-02    0.184492E-03    0.771568E-06    0.627320E-02   -0.543195E-02    0.151842E+05
 102    0.514528E+01    0.499107E+01    0.103133E+00    0.393982E-02    0.142055E-03    0.559670E-06    0.590973E-02   -0.550942E-02    0.178285E+05
 103    0.547337E+01    0.530933E+01    0.104143E+00    0.370998E-02    0.109118E-03    0.404825E-06    0.556497E-02   -0.558473E-02    0.209627E+05
 104    0.582238E+01    0.564788E+01    0.105074E+00    0.349221E-02    0.836256E-04    0.292039E-06    0.523832E-02   -0.565785E-02    0.246808E+05
 105    0.619364E+01    0.600801E+01    0.105931E+00    0.328610E-02    0.639482E-04    0.210140E-06    0.492915E-02   -0.572879E-02    0.290955E+05
 106    0.658858E+01    0.639111E+01    0.106719E+00    0.309121E-02    0.487981E-04    0.150845E-06    0.463681E-02   -0.580424E-02    0.343411E+05
 107    0.700870E+01    0.679864E+01    0.107440E+00    0.290707E-02    0.371625E-04    0.108034E-06    0.436061E-02   -0.585865E-02    0.405788E+05
 108    0.745561E+01    0.723216E+01    0.108101E+00    0.273325E-02    0.282468E-04    0.772055E-07    0.409987E-02   -0.592876E-02    0.480016E+05
 109    0.793102E+01    0.769331E+01    0.108704E+00    0.256927E-02    0.214307E-04    0.550614E-07    0.385391E-02   -0.599091E-02    0.568403E+05
 110    0.843674E+01    0.818388E+01    0.109254E+00    0.241468E-02    0.162309E-04    0.391926E-07    0.362203E-02   -0.605077E-02    0.673718E+05
 111    0.897470E+01    0.870572E+01    0.109755E+00    0.226903E-02    0.122723E-04    0.278462E-07    0.340355E-02   -0.609865E-02    0.799276E+05
 112    0.954697E+01    0.926084E+01    0.110209E+00    0.213187E-02    0.926439E-05    0.197504E-07    0.319780E-02   -0.616255E-02    0.949056E+05
 113    0.101557E+02    0.985136E+01    0.110622E+00    0.200276E-02    0.698313E-05    0.139855E-07    0.300414E-02   -0.621586E-02    0.112782E+06
 114    0.108033E+02    0.104795E+02    0.110996E+00    0.188129E-02    0.525604E-05    0.988811E-08    0.282193E-02   -0.626708E-02    0.134129E+06
 115    0.114922E+02    0.111478E+02    0.111334E+00    0.176704E-02    0.395069E-05    0.698101E-08    0.265055E-02   -0.631625E-02    0.159632E+06
