  85   -0.372164E+01    0.189826E-03    0.198466E-09    0.000000E+00   -0.313516E+03    0.824449E-03    0.216981E+01    0.251061-316    0.123667E-02    0.266189+160
  86   -0.370762E+01    0.196058E-03    0.215153E-09    0.000000E+00   -0.313516E+03    0.837861E-03    0.213496E+01    0.255145-316    0.125679E-02    0.264050+160
  87   -0.369359E+01    0.202494E-03    0.233243E-09    0.000000E+00   -0.313516E+03    0.851491E-03    0.210067E+01    0.259295-316    0.127724E-02    0.261929+160
  88   -0.367956E+01    0.209142E-03    0.252854E-09    0.000000E+00   -0.313516E+03    0.865342E-03    0.206693E+01    0.263513-316    0.129801E-02    0.259824+160
  89   -0.366553E+01    0.216008E-03    0.274114E-09    0.000000E+00   -0.313516E+03    0.879417E-03    0.203372E+01    0.267800-316    0.131913E-02    0.257736+160
  90   -0.365150E+01    0.223099E-03    0.297160E-09    0.000000E+00   -0.313516E+03    0.893722E-03    0.200105E+01    0.272156-316    0.134058E-02    0.255665+160
  91   -0.363748E+01    0.230423E-03    0.322145E-09    0.000000E+00   -0.313516E+03    0.908259E-03    0.196890E+01    0.276582-316    0.136239E-02    0.253611+160
  92   -0.362345E+01    0.237987E-03    0.349229E-09    0.000000E+00   -0.313516E+03    0.923031E-03    0.193726E+01    0.281081-316    0.138455E-02    0.251573+160
  93   -0.360942E+01    0.245800E-03    0.378591E-09    0.000000E+00   -0.313516E+03    0.938044E-03    0.190612E+01    0.285652-316    0.140707E-02    0.249552+160
  94   -0.359539E+01    0.253869E-03    0.410420E-09    0.000000E+00   -0.313516E+03    0.953300E-03    0.187549E+01    0.290298-316    0.142995E-02    0.247547+160
  95   -0.358136E+01    0.262203E-03    0.444925E-09    0.000000E+00   -0.313516E+03    0.968803E-03    0.184534E+01    0.295019-316    0.145320E-02    0.245558+160
  96   -0.356733E+01    0.270810E-03    0.482331E-09    0.000000E+00   -0.313516E+03    0.984558E-03    0.181567E+01    0.299817-316    0.147684E-02    0.243586+160
  97   -0.355331E+01    0.279701E-03    0.522881E-09    0.000000E+00   -0.313516E+03    0.100057E-02    0.178648E+01    0.304693-316    0.150085E-02    0.241629+160
  98   -0.353928E+01    0.288883E-03    0.566840E-09    0.000000E+00   -0.313516E+03    0.101684E-02    0.175775E+01    0.309647-316    0.152526E-02    0.239688+160
  99   -0.352525E+01    0.298366E-03    0.614494E-09    0.000000E+00   -0.313516E+03    0.103337E-02    0.172949E+01    0.314682-316    0.155006E-02    0.237763+160
 100   -0.351122E+01    0.308161E-03    0.666152E-09    0.000000E+00   -0.313516E+03    0.105018E-02    0.170167E+01    0.319799-316    0.157526E-02    0.235853+160
 101   -0.349719E+01    0.318277E-03    0.722153E-09    0.000000E+00   -0.313516E+03    0.106725E-02    0.167430E+01    0.324999-316    0.160088E-02    0.233959+160
 102   -0.348317E+01    0.328726E-03    0.782862E-09    0.000000E+00   -0.313516E+03    0.108460E-02    0.164736E+01    0.330282-316    0.162690E-02    0.232080+160
 103   -0.346914E+01    0.339517E-03    0.848673E-09    0.000000E+00   -0.313516E+03    0.110224E-02    0.162086E+01    0.335652-316    0.165335E-02    0.230216+160
 104   -0.345511E+01    0.350663E-03    0.920015E-09    0.000000E+00   -0.313516E+03    0.112015E-02    0.159477E+01    0.341109-316    0.168023E-02    0.228367+160
 105   -0.344108E+01    0.362174E-03    0.997353E-09    0.000000E+00   -0.313516E+03    0.113836E-02    0.156910E+01    0.346654-316    0.170755E-02    0.226533+160
 106   -0.342705E+01    0.374064E-03    0.108119E-08    0.000000E+00   -0.313516E+03    0.115687E-02    0.154385E+01    0.352289-316    0.173530E-02    0.224714+160
 107   -0.341303E+01    0.386344E-03    0.117207E-08    0.000000E+00   -0.313516E+03    0.117567E-02    0.151899E+01    0.358015-316    0.176351E-02    0.222910+160
 108   -0.339900E+01    0.399027E-03    0.127060E-08    0.000000E+00   -0.313516E+03    0.119478E-02    0.149453E+01    0.363834-316    0.179217E-02    0.221120+160
 109   -0.338497E+01    0.412126E-03    0.137740E-08    0.000000E+00   -0.313516E+03    0.121420E-02    0.147046E+01    0.369747-316    0.182130E-02    0.219345+160
 110   -0.337094E+01    0.425655E-03    0.149317E-08    0.000000E+00   -0.313516E+03    0.123393E-02    0.144678E+01    0.375756-316    0.185090E-02    0.217584+160
 111   -0.335691E+01    0.439629E-03    0.161868E-08    0.000000E+00   -0.313516E+03    0.125398E-02    0.142347E+01    0.381862-316    0.188098E-02    0.215837+160
 112   -0.334289E+01    0.454061E-03    0.175473E-08    0.000000E+00   -0.313516E+03    0.127436E-02    0.140053E+01    0.388067-316    0.191154E-02    0.214105+160
 113   -0.332886E+01    0.468967E-03    0.190222E-08    0.000000E+00   -0.313516E+03    0.129507E-02    0.137796E+01    0.394373-316    0.194260E-02    0.212386+160
 114   -0.331483E+01    0.484362E-03    0.206210E-08    0.000000E+00   -0.313516E+03    0.131611E-02    0.135575E+01    0.400780-316    0.197416E-02    0.210682+160
 115   -0.330080E+01    0.500263E-03    0.223541E-08    0.000000E+00   -0.313516E+03    0.133749E-02    0.133389E+01    0.407292-316    0.200624E-02    0.208991+160
 116   -0.328677E+01    0.516686E-03    0.242329E-08    0.000000E+00   -0.313516E+03    0.135922E-02    0.131238E+01    0.413908-316    0.203883E-02    0.207314+160
 117   -0.327275E+01    0.533647E-03    0.262695E-08    0.000000E+00   -0.313516E+03    0.138130E-02    0.129121E+01    0.420632-316    0.207195E-02    0.205650+160
 118   -0.325872E+01    0.551166E-03    0.284772E-08    0.000000E+00   -0.313516E+03    0.140373E-02    0.127037E+01    0.427464-316    0.210560E-02    0.204000+160
 119   -0.324469E+01    0.569260E-03    0.308704E-08    0.000000E+00   -0.313516E+03    0.142653E-02    0.124987E+01    0.434406-316    0.213980E-02    0.202363+160
 120   -0.323066E+01    0.587948E-03    0.334646E-08    0.000000E+00   -0.313516E+03    0.144970E-02    0.122970E+01    0.441461-316    0.217455E-02    0.200740+160
 121   -0.321663E+01    0.607249E-03    0.362768E-08    0.000000E+00   -0.313516E+03    0.147324E-02    0.120985E+01    0.448630-316    0.220986E-02    0.199130+160
 122   -0.320261E+01    0.627184E-03    0.393253E-08    0.000000E+00   -0.313516E+03    0.149716E-02    0.119031E+01    0.455915-316    0.224574E-02    0.197532+160
 123   -0.318858E+01    0.647773E-03    0.426298E-08    0.000000E+00   -0.313516E+03    0.152147E-02    0.117108E+01    0.463317-316    0.228220E-02    0.195948+160
 124   -0.317455E+01    0.669038E-03    0.462119E-08    0.000000E+00   -0.313516E+03    0.154617E-02    0.115216E+01    0.470838-316    0.231925E-02    0.194377+160
 125   -0.316052E+01    0.691001E-03    0.500949E-08    0.000000E+00   -0.313516E+03    0.157127E-02    0.113354E+01    0.478482-316    0.235690E-02    0.192818+160
 126   -0.314649E+01    0.713686E-03    0.543040E-08    0.000000E+00   -0.313516E+03    0.159677E-02    0.111521E+01    0.486248-316    0.239516E-02    0.191272+160
 127   -0.313247E+01    0.737114E-03    0.588666E-08    0.000000E+00   -0.313516E+03    0.162269E-02    0.109718E+01    0.494139-316    0.243403E-02    0.189738+160
 128   -0.311844E+01    0.761313E-03    0.638125E-08    0.000000E+00   -0.313516E+03    0.164902E-02    0.107943E+01    0.502158-316    0.247353E-02    0.188217+160
 129   -0.310441E+01    0.786305E-03    0.691737E-08    0.000000E+00   -0.313516E+03    0.167578E-02    0.106196E+01    0.510307-316    0.251367E-02    0.186709+160
 130   -0.309038E+01    0.812118E-03    0.749850E-08    0.000000E+00   -0.313516E+03    0.170296E-02    0.104477E+01    0.518586-316    0.255445E-02    0.185212+160
 131   -0.307635E+01    0.838779E-03    0.812846E-08    0.000000E+00   -0.313516E+03    0.173059E-02    0.102785E+01    0.526999-316    0.259589E-02    0.183728+160
 132   -0.306232E+01    0.866314E-03    0.881129E-08    0.000000E+00   -0.313516E+03    0.175866E-02    0.101120E+01    0.535547-316    0.263799E-02    0.182256+160
 133   -0.304830E+01    0.894753E-03    0.955146E-08    0.000000E+00   -0.313516E+03    0.178719E-02    0.994819E+00    0.544232-316    0.268078E-02    0.180796+160
 134   -0.303427E+01    0.924126E-03    0.103538E-07    0.000000E+00   -0.313516E+03    0.181617E-02    0.978693E+00    0.553058-316    0.272425E-02    0.179347+160
 135   -0.302024E+01    0.954464E-03    0.112235E-07    0.000000E+00   -0.313516E+03    0.184562E-02    0.962822E+00    0.562026-316    0.276842E-02    0.177911+160
 136   -0.300621E+01    0.985797E-03    0.121661E-07    0.000000E+00   -0.313516E+03    0.187554E-02    0.947203E+00    0.571137-316    0.281330E-02    0.176486+160
 137   -0.299218E+01    0.101816E-02    0.131880E-07    0.000000E+00   -0.313516E+03    0.190594E-02    0.931830E+00    0.580395-316    0.285891E-02    0.175073+160
 138   -0.297816E+01    0.105158E-02    0.142956E-07    0.000000E+00   -0.313516E+03    0.193683E-02    0.916701E+00    0.589802-316    0.290524E-02    0.173671+160
 139   -0.296413E+01    0.108610E-02    0.154961E-07    0.000000E+00   -0.313516E+03    0.196822E-02    0.901811E+00    0.599360-316    0.295232E-02    0.172281+160
 140   -0.295010E+01    0.112176E-02    0.167975E-07    0.000000E+00   -0.313516E+03    0.200011E-02    0.887156E+00    0.609071-316    0.300016E-02    0.170902+160
 141   -0.293607E+01    0.115858E-02    0.182080E-07    0.000000E+00   -0.313516E+03    0.203251E-02    0.872732E+00    0.618938-316    0.304876E-02    0.169534+160
 142   -0.292204E+01    0.119662E-02    0.197369E-07    0.000000E+00   -0.313516E+03    0.206543E-02    0.858537E+00    0.628963-316    0.309814E-02    0.168177+160
 143   -0.290802E+01    0.123590E-02    0.213942E-07    0.000000E+00   -0.313516E+03    0.209888E-02    0.844565E+00    0.639149-316    0.314832E-02    0.166832+160
 144   -0.289399E+01    0.127647E-02    0.231904E-07    0.000000E+00   -0.313516E+03    0.213286E-02    0.830813E+00    0.649498-316    0.319929E-02    0.165497+160
 145   -0.287996E+01    0.131838E-02    0.251375E-07    0.000000E+00   -0.313516E+03    0.216739E-02    0.817278E+00    0.660012-316    0.325109E-02    0.164174+160
 146   -0.286593E+01    0.136166E-02    0.272477E-07    0.000000E+00   -0.313516E+03    0.220247E-02    0.803957E+00    0.670695-316    0.330371E-02    0.162861+160
 147   -0.285190E+01    0.140636E-02    0.295351E-07    0.000000E+00   -0.313516E+03    0.223811E-02    0.790845E+00    0.681548-316    0.335717E-02    0.161559+160
 148   -0.283788E+01    0.145253E-02    0.320143E-07    0.000000E+00   -0.313516E+03    0.227432E-02    0.777940E+00    0.692575-316    0.341148E-02    0.160268+160
 149   -0.282385E+01    0.150021E-02    0.347015E-07    0.000000E+00   -0.313516E+03    0.231111E-02    0.765238E+00    0.703778-316    0.346667E-02    0.158987+160
 150   -0.280982E+01    0.154946E-02    0.376140E-07    0.000000E+00   -0.313516E+03    0.234849E-02    0.752735E+00    0.715160-316    0.352273E-02    0.157717+160
 151   -0.279579E+01    0.160033E-02    0.407708E-07    0.000000E+00   -0.313516E+03    0.238646E-02    0.740429E+00    0.726724-316    0.357969E-02    0.156457+160
 152   -0.278176E+01    0.165286E-02    0.441922E-07    0.000000E+00   -0.313516E+03    0.242504E-02    0.728315E+00    0.738471-316    0.363756E-02    0.155208+160
 153   -0.276774E+01    0.170712E-02    0.479005E-07    0.000000E+00   -0.313516E+03    0.246423E-02    0.716393E+00    0.750406-316    0.369635E-02    0.153969+160
 154   -0.275371E+01    0.176316E-02    0.519197E-07    0.000000E+00   -0.313516E+03    0.250405E-02    0.704656E+00    0.762531-316    0.375607E-02    0.152740+160
 155   -0.273968E+01    0.182104E-02    0.562758E-07    0.000000E+00   -0.313516E+03    0.254450E-02    0.693104E+00    0.774848-316    0.381674E-02    0.151521+160
 156   -0.272565E+01    0.188083E-02    0.609970E-07    0.000000E+00   -0.313516E+03    0.258559E-02    0.681733E+00    0.787361-316    0.387838E-02    0.150312+160
 157   -0.271162E+01    0.194257E-02    0.661139E-07    0.000000E+00   -0.313516E+03    0.262733E-02    0.670539E+00    0.800074-316    0.394100E-02    0.149113+160
 158   -0.269760E+01    0.200634E-02    0.716595E-07    0.000000E+00   -0.313516E+03    0.266974E-02    0.659521E+00    0.812987-316    0.400461E-02    0.147924+160
 159   -0.268357E+01    0.207220E-02    0.776698E-07    0.000000E+00   -0.313516E+03    0.271282E-02    0.648675E+00    0.826105-316    0.406922E-02    0.146745+160
 160   -0.266954E+01    0.214023E-02    0.841836E-07    0.000000E+00   -0.313516E+03    0.275658E-02    0.637998E+00    0.839431-316    0.413487E-02    0.145575+160
 161   -0.265551E+01    0.221049E-02    0.912431E-07    0.000000E+00   -0.313516E+03    0.280103E-02    0.627487E+00    0.852968-316    0.420154E-02    0.144416+160
 162   -0.264148E+01    0.228306E-02    0.988938E-07    0.000000E+00   -0.313516E+03    0.284619E-02    0.617140E+00    0.866719-316    0.426928E-02    0.143265+160
 163   -0.262745E+01    0.235801E-02    0.107185E-06    0.000000E+00   -0.313516E+03    0.289205E-02    0.606955E+00    0.880686-316    0.433808E-02    0.142125+160
 164   -0.261343E+01    0.243542E-02    0.116171E-06    0.000000E+00   -0.313516E+03    0.293865E-02    0.596928E+00    0.894875-316    0.440797E-02    0.140993+160
 165   -0.259940E+01    0.251537E-02    0.125909E-06    0.000000E+00   -0.313516E+03    0.298597E-02    0.587056E+00    0.909286-316    0.447896E-02    0.139872+160
 166   -0.258537E+01    0.259794E-02    0.136462E-06    0.000000E+00   -0.313516E+03    0.303404E-02    0.577338E+00    0.923925-316    0.455106E-02    0.138759+160
 167   -0.257134E+01    0.268322E-02    0.147898E-06    0.000000E+00   -0.313516E+03    0.308287E-02    0.567771E+00    0.938793-316    0.462430E-02    0.137656+160
 168   -0.255731E+01    0.277131E-02    0.160291E-06    0.000000E+00   -0.313516E+03    0.313246E-02    0.558352E+00    0.953896-316    0.469870E-02    0.136562+160
